/M0/D X,/M0/D Y
0.002524999999999999,3.746780538123517e-13
0.002549999999999998,3.749075357269834e-13
0.002574999999999998,3.751371680554109e-13
0.002599999999999998,3.753669508971177e-13
0.002624999999999998,3.755968843457809e-13
0.002649999999999998,3.758269685054487e-13
0.002674999999999998,3.760572034713706e-13
0.002699999999999998,3.762875893403538e-13
0.002724999999999997,3.765181262136828e-13
0.002749999999999997,3.767488141868167e-13
0.002774999999999997,3.769796533626451e-13
0.002799999999999997,3.772106438337875e-13
0.002824999999999997,3.774417857047618e-13
0.002849999999999997,3.776730790712534e-13
0.002874999999999996,3.779045240304998e-13
0.002899999999999996,3.781361206827664e-13
0.002924999999999996,3.783678691283942e-13
0.002949999999999996,3.785997694648134e-13
0.002974999999999996,3.788318217909794e-13
0.002999999999999996,3.790640262059574e-13
0.003024999999999996,3.792963828088254e-13
0.003049999999999995,3.795288917017537e-13
0.003074999999999995,3.797615529780032e-13
0.003099999999999995,3.799943667413362e-13
0.003124999999999995,3.80227333089622e-13
0.003149999999999995,3.804604521208037e-13
0.003174999999999995,3.806937239388328e-13
0.003199999999999995,3.809271486387884e-13
0.003224999999999994,3.811607263232826e-13
0.003249999999999994,3.813944570889984e-13
0.003274999999999994,3.816283410386728e-13
0.003299999999999994,3.818623782721181e-13
0.003324999999999994,3.820965688877119e-13
0.003349999999999994,3.823309129838849e-13
0.003374999999999993,3.825654106621485e-13
0.003399999999999993,3.828000620240765e-13
0.003424999999999993,3.830348671682866e-13
0.003449999999999993,3.832698261949935e-13
0.003474999999999993,3.835049392044358e-13
0.003499999999999993,3.837402062984639e-13
0.003524999999999993,3.839756275744431e-13
0.003549999999999992,3.842112031358506e-13
0.003574999999999992,3.844469330832189e-13
0.003599999999999992,3.846828175125697e-13
0.003624999999999992,3.849188565306385e-13
0.003649999999999992,3.851550502366152e-13
0.003674999999999992,3.853913987267347e-13
0.003699999999999991,3.856279021063835e-13
0.003724999999999991,3.858645604764881e-13
0.003749999999999991,3.861013739349738e-13
0.003774999999999991,3.863383425859289e-13
0.003799999999999991,3.865754665274079e-13
0.003824999999999991,3.86812745865162e-13
0.003849999999999991,3.870501806958535e-13
0.00387499999999999,3.872877711223153e-13
0.00389999999999999,3.875255172474148e-13
0.00392499999999999,3.877634191710936e-13
0.00394999999999999,3.880014769963632e-13
0.00397499999999999,3.882396908217331e-13
0.00399999999999999,3.884780607503486e-13
0.00402499999999999,3.887165868869869e-13
0.004049999999999989,3.889552693288008e-13
0.004074999999999989,3.891941081791585e-13
0.004099999999999989,3.894331035399485e-13
0.004124999999999989,3.896722555146554e-13
0.004149999999999989,3.89911564203789e-13
0.004174999999999989,3.901510297109515e-13
0.004199999999999988,3.903906521352435e-13
0.004224999999999988,3.9063043158195e-13
0.004249999999999988,3.908703681518323e-13
0.004274999999999988,3.911104619487741e-13
0.004299999999999988,3.913507130721177e-13
0.004324999999999988,3.915911216274291e-13
0.004349999999999988,3.918316877157172e-13
0.004374999999999987,3.920724114396146e-13
0.004399999999999987,3.923132929033347e-13
0.004424999999999987,3.925543322065352e-13
0.004449999999999987,3.927955294566937e-13
0.004474999999999987,3.930368847535772e-13
0.004499999999999987,3.932783981985929e-13
0.004524999999999986,3.935200698978717e-13
0.004549999999999986,3.937618999529228e-13
0.004574999999999986,3.940038884684549e-13
0.004599999999999986,3.94246035546136e-13
0.004624999999999986,3.944883412876943e-13
0.004649999999999986,3.947308058011586e-13
0.004674999999999986,3.949734291852329e-13
0.004699999999999985,3.952162115465529e-13
0.004724999999999985,3.954591529870961e-13
0.004749999999999985,3.957022536120464e-13
0.004774999999999985,3.959455135235202e-13
0.004799999999999985,3.961889328237068e-13
0.004824999999999985,3.964325116211115e-13
0.004849999999999985,3.96676250016506e-13
0.004874999999999984,3.969201481122374e-13
0.004899999999999984,3.971642060170556e-13
0.004924999999999984,3.974084238319085e-13
0.004949999999999984,3.976528016609418e-13
0.004974999999999984,3.978973396068044e-13
0.004999999999999984,3.981420377785083e-13
0.005024999999999983,3.983868962772335e-13
0.005049999999999983,3.986319152074409e-13
0.005074999999999983,3.98877094673584e-13
0.005099999999999983,3.991224347818056e-13
0.005124999999999983,3.993679356351815e-13
0.005149999999999983,3.99613597339939e-13
0.005174999999999983,3.998594199977088e-13
0.005199999999999982,4.001054037164623e-13
0.005224999999999982,4.003515486010921e-13
0.005249999999999982,4.005978547534119e-13
0.005274999999999982,4.008443222831864e-13
0.005299999999999982,4.010909512907602e-13
0.005324999999999982,4.013377418844875e-13
0.005349999999999982,4.015846941679982e-13
0.005374999999999981,4.018318082481724e-13
0.005399999999999981,4.020790842272249e-13
0.005424999999999981,4.02326522213762e-13
0.005449999999999981,4.025741223132722e-13
0.005474999999999981,4.028218846297591e-13
0.005499999999999981,4.030698092688698e-13
0.00552499999999998,4.033178963362846e-13
0.00554999999999998,4.03566145939388e-13
0.00557499999999998,4.038145581824355e-13
0.00559999999999998,4.040631331729501e-13
0.00562499999999998,4.043118710152807e-13
0.00564999999999998,4.045607718155135e-13
0.00567499999999998,4.04809835681347e-13
0.005699999999999979,4.050590627189705e-13
0.005724999999999979,4.053084530314537e-13
0.005749999999999979,4.055580067283198e-13
0.005774999999999979,4.05807723914337e-13
0.005799999999999979,4.060576046975883e-13
0.005824999999999979,4.063076491829944e-13
0.005849999999999978,4.065578574787731e-13
0.005874999999999978,4.06808229688365e-13
0.005899999999999978,4.070587659217389e-13
0.005924999999999978,4.073094662856884e-13
0.005949999999999978,4.075603308854682e-13
0.005974999999999978,4.07811359828024e-13
0.005999999999999978,4.080625532219966e-13
0.006024999999999977,4.083139111728601e-13
0.006049999999999977,4.085654337893581e-13
0.006074999999999977,4.088171211771006e-13
0.006099999999999977,4.090689734433802e-13
0.006124999999999977,4.093209906971668e-13
0.006149999999999977,4.095731730442775e-13
0.006174999999999977,4.098255205938307e-13
0.006199999999999976,4.100780334517562e-13
0.006224999999999976,4.103307117273292e-13
0.006249999999999976,4.105835555249998e-13
0.006274999999999976,4.108365649574037e-13
0.006299999999999976,4.110897401275267e-13
0.006324999999999976,4.113430811465423e-13
0.006349999999999975,4.115965881224124e-13
0.006374999999999975,4.11850261161552e-13
0.006399999999999975,4.121041003721129e-13
0.006424999999999975,4.123581058655498e-13
0.006449999999999975,4.126122777435475e-13
0.006474999999999975,4.128666161226589e-13
0.006499999999999975,4.131211211047309e-13
0.006524999999999974,4.133757927998612e-13
0.006549999999999974,4.136306313182473e-13
0.006574999999999974,4.138856367701167e-13
0.006599999999999974,4.141408092575945e-13
0.006624999999999974,4.14396148896004e-13
0.006649999999999974,4.14651655790891e-13
0.006674999999999973,4.149073300511373e-13
0.006699999999999973,4.151631717873521e-13
0.006724999999999973,4.154191811069115e-13
0.006749999999999973,4.156753581205691e-13
0.006774999999999973,4.15931702935865e-13
0.006799999999999973,4.161882156653272e-13
0.006824999999999973,4.16444896411682e-13
0.006849999999999972,4.167017452908806e-13
0.006874999999999972,4.169587624107658e-13
0.006899999999999972,4.172159478775531e-13
0.006924999999999972,4.174733018057855e-13
0.006949999999999972,4.177308243001814e-13
0.006974999999999972,4.179885154737836e-13
0.006999999999999972,4.182463754363688e-13
0.007024999999999971,4.185044042945562e-13
0.007049999999999971,4.187626021648878e-13
0.007074999999999971,4.190209691491071e-13
0.007099999999999971,4.192795053639463e-13
0.007124999999999971,4.195382109162422e-13
0.007149999999999971,4.197970859178742e-13
0.00717499999999997,4.200561304775072e-13
0.00719999999999997,4.203153447055079e-13
0.00722499999999997,4.205747287156615e-13
0.00724999999999997,4.208342826134983e-13
0.00727499999999997,4.210940065145629e-13
0.00729999999999997,4.213539005245586e-13
0.00732499999999997,4.216139647591941e-13
0.007349999999999969,4.21874199324284e-13
0.007374999999999969,4.22134604334039e-13
0.007399999999999969,4.223951798994075e-13
0.007424999999999969,4.226559261297296e-13
0.007449999999999969,4.22916843137783e-13
0.007474999999999969,4.23177931033017e-13
0.007499999999999968,4.234391899283914e-13
0.007524999999999968,4.23700619935165e-13
0.007549999999999968,4.239622211613839e-13
0.007574999999999968,4.2422399372352e-13
0.007599999999999968,4.244859377297578e-13
0.007624999999999968,4.247480532933455e-13
0.007649999999999968,4.250103405225987e-13
0.007674999999999967,4.252727995343009e-13
0.007699999999999967,4.255354304368614e-13
0.007724999999999967,4.257982333438739e-13
0.007749999999999967,4.260612083673136e-13
0.007774999999999967,4.263243556157746e-13
0.007799999999999967,4.265876752064494e-13
0.007824999999999967,4.268511672481356e-13
0.007849999999999968,4.27114831854756e-13
0.007874999999999969,4.273786691369231e-13
0.00789999999999997,4.276426792087296e-13
0.00792499999999997,4.279068621809351e-13
0.007949999999999971,4.281712181660584e-13
0.007974999999999972,4.284357472801287e-13
0.007999999999999972,4.287004496323773e-13
0.008024999999999973,4.289653253372861e-13
0.008049999999999974,4.292303745059643e-13
0.008074999999999975,4.294955972530335e-13
0.008099999999999975,4.297609936897109e-13
0.008124999999999976,4.300265639324694e-13
0.008149999999999977,4.302923080893053e-13
0.008174999999999977,4.305582262768175e-13
0.008199999999999978,4.308243186082822e-13
0.008224999999999979,4.310905851969916e-13
0.00824999999999998,4.313570261529533e-13
0.00827499999999998,4.316236415947642e-13
0.008299999999999981,4.318904316325642e-13
0.008324999999999982,4.321573963799717e-13
0.008349999999999982,4.32424535954116e-13
0.008374999999999983,4.326918504653511e-13
0.008399999999999984,4.329593400291979e-13
0.008424999999999985,4.332270047595993e-13
0.008449999999999985,4.33494844768823e-13
0.008474999999999986,4.33762860170931e-13
0.008499999999999987,4.340310510817766e-13
0.008524999999999987,4.342994176155824e-13
0.008549999999999988,4.345679598866261e-13
0.008574999999999989,4.348366780075428e-13
0.00859999999999999,4.351055720927585e-13
0.00862499999999999,4.353746422602405e-13
0.008649999999999991,4.356438886211071e-13
0.008674999999999992,4.359133112900119e-13
0.008699999999999992,4.361829103851493e-13
0.008724999999999993,4.36452686017847e-13
0.008749999999999994,4.367226383029805e-13
0.008774999999999995,4.369927673572404e-13
0.008799999999999995,4.372630732956386e-13
0.008824999999999996,4.375335562332826e-13
0.008849999999999997,4.378042162836049e-13
0.008874999999999997,4.380750535635628e-13
0.008899999999999998,4.383460681867813e-13
0.008924999999999999,4.386172602721191e-13
0.00895,4.388886299315567e-13
0.008975,4.391601772806282e-13
0.009000000000000001,4.394319024384571e-13
0.009025000000000002,4.39703805515486e-13
0.009050000000000002,4.399758866326986e-13
0.009075000000000003,4.402481459024914e-13
0.009100000000000004,4.405205834425044e-13
0.009125000000000005,4.407931993687233e-13
0.009150000000000005,4.4106599379547e-13
0.009175000000000006,4.413389668406061e-13
0.009200000000000007,4.416121186203892e-13
0.009225000000000007,4.418854492493422e-13
0.009250000000000008,4.421589588455743e-13
0.009275000000000009,4.424326475255081e-13
0.00930000000000001,4.427065154057063e-13
0.00932500000000001,4.429805625992089e-13
0.009350000000000011,4.432547892297043e-13
0.009375000000000012,4.435291954086862e-13
0.009400000000000013,4.438037812511968e-13
0.009425000000000013,4.4407854688117e-13
0.009450000000000014,4.443534924102562e-13
0.009475000000000015,4.446286179555455e-13
0.009500000000000015,4.449039236376358e-13
0.009525000000000016,4.451794095702359e-13
0.009550000000000017,4.454550758705857e-13
0.009575000000000018,4.457309226577726e-13
0.009600000000000018,4.460069500510363e-13
0.009625000000000019,4.462831581642791e-13
0.00965000000000002,4.465595471151119e-13
0.00967500000000002,4.468361170247114e-13
0.009700000000000021,4.471128680072246e-13
0.009725000000000022,4.473898001822625e-13
0.009750000000000023,4.476669136676687e-13
0.009775000000000023,4.479442085796397e-13
0.009800000000000024,4.482216850379461e-13
0.009825000000000025,4.484993431607254e-13
0.009850000000000025,4.487771830661241e-13
0.009875000000000026,4.490552048706395e-13
0.009900000000000027,4.493334086961378e-13
0.009925000000000028,4.496117946557019e-13
0.009950000000000028,4.498903628731304e-13
0.009975000000000029,4.501691134652227e-13
0.01000000000000003,4.504480465488432e-13
0.01002500000000003,4.507271622444399e-13
0.01005000000000003,4.510064606708536e-13
0.01007500000000003,4.512859419451078e-13
0.01010000000000003,4.515656061897517e-13
0.01012500000000003,4.518454535202338e-13
0.01015000000000003,4.521254840574033e-13
0.01017500000000003,4.524056979186424e-13
0.01020000000000004,4.526860952268341e-13
0.01022500000000004,4.529666760976469e-13
0.01025000000000004,4.532474406523059e-13
0.01027500000000004,4.535283890103138e-13
0.01030000000000004,4.53809521291182e-13
0.01032500000000004,4.540908376145555e-13
0.01035000000000004,4.543723380983433e-13
0.01037500000000004,4.54654022864157e-13
0.01040000000000004,4.549358920318176e-13
0.01042500000000004,4.552179457194733e-13
0.01045000000000004,4.555001840507591e-13
0.01047500000000004,4.557826071439957e-13
0.01050000000000004,4.560652151174806e-13
0.01052500000000004,4.563480080933065e-13
0.01055000000000005,4.56630986191793e-13
0.01057500000000005,4.569141495333549e-13
0.01060000000000005,4.57197498236644e-13
0.01062500000000005,4.574810324258912e-13
0.01065000000000005,4.577647522180353e-13
0.01067500000000005,4.580486577338193e-13
0.01070000000000005,4.583327490995068e-13
0.01072500000000005,4.586170264304873e-13
0.01075000000000005,4.589014898477138e-13
0.01077500000000005,4.591861394740388e-13
0.01080000000000005,4.594709754305562e-13
0.01082500000000005,4.59755997838452e-13
0.01085000000000005,4.600412068208275e-13
0.01087500000000005,4.603266024935113e-13
0.01090000000000006,4.606121849852574e-13
0.01092500000000006,4.608979544102216e-13
0.01095000000000006,4.61183910893646e-13
0.01097500000000006,4.614700545590133e-13
0.01100000000000006,4.6175638552438e-13
0.01102500000000006,4.620429039133889e-13
0.01105000000000006,4.623296098460894e-13
0.01107500000000006,4.626165034499643e-13
0.01110000000000006,4.6290358484154e-13
0.01112500000000006,4.631908541429231e-13
0.01115000000000006,4.634783114781608e-13
0.01117500000000006,4.637659569695273e-13
0.01120000000000006,4.640537907412418e-13
0.01122500000000006,4.643418129120336e-13
0.01125000000000007,4.646300236062642e-13
0.01127500000000007,4.649184229465053e-13
0.01130000000000007,4.652070110554805e-13
0.01132500000000007,4.654957880559117e-13
0.01135000000000007,4.657847540706326e-13
0.01137500000000007,4.660739092206929e-13
0.01140000000000007,4.663632536309358e-13
0.01142500000000007,4.666527874262715e-13
0.01145000000000007,4.669425107261688e-13
0.01147500000000007,4.672324236556919e-13
0.01150000000000007,4.675225263400133e-13
0.01152500000000007,4.678128188968958e-13
0.01155000000000007,4.681033014573112e-13
0.01157500000000007,4.683939741373195e-13
0.01160000000000008,4.686848370679816e-13
0.01162500000000008,4.689758903655819e-13
0.01165000000000008,4.692671341594878e-13
0.01167500000000008,4.695585685716879e-13
0.01170000000000008,4.698501937242209e-13
0.01172500000000008,4.701420097449106e-13
0.01175000000000008,4.704340167559331e-13
0.01177500000000008,4.707262148796426e-13
0.01180000000000008,4.710186042440357e-13
0.01182500000000008,4.713111849696587e-13
0.01185000000000008,4.716039571828702e-13
0.01187500000000008,4.718969210100273e-13
0.01190000000000008,4.721900765719229e-13
0.01192500000000008,4.724834239951443e-13
0.01195000000000009,4.727769634043881e-13
0.01197500000000009,4.730706949245274e-13
0.01200000000000009,4.733646186822958e-13
0.01202500000000009,4.736587347989601e-13
0.01205000000000009,4.739530434014149e-13
0.01207500000000009,4.742475446148544e-13
0.01210000000000009,4.745422385644476e-13
0.01212500000000009,4.748371253755579e-13
0.01215000000000009,4.751322051735163e-13
0.01217500000000009,4.754274780838429e-13
0.01220000000000009,4.757229442339275e-13
0.01222500000000009,4.760186037437224e-13
0.01225000000000009,4.763144567465683e-13
0.01227500000000009,4.766105033605929e-13
0.0123000000000001,4.769067437174323e-13
0.0123250000000001,4.772031779410726e-13
0.0123500000000001,4.774998061594839e-13
0.0123750000000001,4.777966284930837e-13
0.0124000000000001,4.78093645073733e-13
0.0124250000000001,4.783908560277422e-13
0.0124500000000001,4.786882614776713e-13
0.0124750000000001,4.789858615518153e-13
0.0125000000000001,4.79283656376717e-13
0.0125250000000001,4.795816460790107e-13
0.0125500000000001,4.798798307872329e-13
0.0125750000000001,4.801782106243482e-13
0.0126000000000001,4.804767857191206e-13
0.0126250000000001,4.807755562004091e-13
0.01265000000000011,4.810745221913453e-13
0.01267500000000011,4.813736838228765e-13
0.01270000000000011,4.816730412183421e-13
0.01272500000000011,4.819725945069061e-13
0.01275000000000011,4.822723438178611e-13
0.01277500000000011,4.82572289276645e-13
0.01280000000000011,4.828724310088643e-13
0.01282500000000011,4.831727691459465e-13
0.01285000000000011,4.834733038136303e-13
0.01287500000000011,4.837740351396638e-13
0.01290000000000011,4.840749632499365e-13
0.01292500000000011,4.843760882781936e-13
0.01295000000000011,4.846774103465652e-13
0.01297500000000011,4.849789295850904e-13
0.01300000000000012,4.852806461238638e-13
0.01302500000000012,4.855825600872512e-13
0.01305000000000012,4.858846716055055e-13
0.01307500000000012,4.861869808070327e-13
0.01310000000000012,4.864894878222696e-13
0.01312500000000012,4.867921927778426e-13
0.01315000000000012,4.87095095800456e-13
0.01317500000000012,4.873981970227316e-13
0.01320000000000012,4.877014965715509e-13
0.01322500000000012,4.880049945758084e-13
0.01325000000000012,4.88308691166438e-13
0.01327500000000012,4.886125864686109e-13
0.01330000000000012,4.889166806134237e-13
0.01332500000000012,4.892209737320352e-13
0.01335000000000013,4.895254659499076e-13
0.01337500000000013,4.898301574003247e-13
0.01340000000000013,4.901350482108143e-13
0.01342500000000013,4.904401385109417e-13
0.01345000000000013,4.907454284303476e-13
0.01347500000000013,4.91050918098776e-13
0.01350000000000013,4.913566076480035e-13
0.01352500000000013,4.916624972039703e-13
0.01355000000000013,4.91968586900648e-13
0.01357500000000013,4.922748768661055e-13
0.01360000000000013,4.925813672304902e-13
0.01362500000000013,4.928880581240222e-13
0.01365000000000013,4.931949496770585e-13
0.01367500000000013,4.935020420219581e-13
0.01370000000000014,4.93809335285245e-13
0.01372500000000014,4.94116829599453e-13
0.01375000000000014,4.944245250972479e-13
0.01377500000000014,4.947324219093452e-13
0.01380000000000014,4.950405201606181e-13
0.01382500000000014,4.953488199899245e-13
0.01385000000000014,4.956573215242824e-13
0.01387500000000014,4.959660248927445e-13
0.01390000000000014,4.96274930232481e-13
0.01392500000000014,4.965840376667608e-13
0.01395000000000014,4.968933473328421e-13
0.01397500000000014,4.972028593622e-13
0.01400000000000014,4.975125738822893e-13
0.01402500000000014,4.978224910307185e-13
0.01405000000000015,4.981326109311583e-13
0.01407500000000015,4.98442933723306e-13
0.01410000000000015,4.987534595330629e-13
0.01412500000000015,4.990641884942871e-13
0.01415000000000015,4.99375120741036e-13
0.01417500000000015,4.996862564033549e-13
0.01420000000000015,4.999975956154594e-13
0.01422500000000015,5.003091385055579e-13
0.01425000000000015,5.006208852080477e-13
0.01427500000000015,5.009328358573087e-13
0.01430000000000015,5.01244990583902e-13
0.01432500000000015,5.015573495223842e-13
0.01435000000000015,5.018699128014443e-13
0.01437500000000016,5.021826805558868e-13
0.01440000000000016,5.024956529225419e-13
0.01442500000000016,5.028088300283649e-13
0.01445000000000016,5.031222120083385e-13
0.01447500000000016,5.03435798997622e-13
0.01450000000000016,5.03749591125395e-13
0.01452500000000016,5.040635885289315e-13
0.01455000000000016,5.043777913416267e-13
0.01457500000000016,5.046921996929107e-13
0.01460000000000016,5.050068137223501e-13
0.01462500000000016,5.053216335554914e-13
0.01465000000000016,5.056366593341534e-13
0.01467500000000016,5.059518911860762e-13
0.01470000000000016,5.062673292511728e-13
0.01472500000000017,5.065829736573581e-13
0.01475000000000017,5.068988245407157e-13
0.01477500000000017,5.072148820354089e-13
0.01480000000000017,5.075311462776496e-13
0.01482500000000017,5.078476173997382e-13
0.01485000000000017,5.081642955401581e-13
0.01487500000000017,5.084811808272774e-13
0.01490000000000017,5.087982733956786e-13
0.01492500000000017,5.091155733861522e-13
0.01495000000000017,5.094330809272813e-13
0.01497500000000017,5.097507961580033e-13
0.01500000000000017,5.100687192132401e-13
0.01502500000000017,5.103868502259568e-13
0.01505000000000017,5.10705189331241e-13
0.01507500000000018,5.11023736662229e-13
0.01510000000000018,5.113424923603296e-13
0.01512500000000018,5.116614565567998e-13
0.01515000000000018,5.119806293870872e-13
0.01517500000000018,5.123000109867004e-13
0.01520000000000018,5.126196014953824e-13
0.01522500000000018,5.129394010406072e-13
0.01525000000000018,5.13259409764328e-13
0.01527500000000018,5.135796278044821e-13
0.01530000000000018,5.139000552888063e-13
0.01532500000000018,5.142206923615787e-13
0.01535000000000018,5.14541539152764e-13
0.01537500000000018,5.14862595802715e-13
0.01540000000000018,5.151838624477332e-13
0.01542500000000019,5.155053392221651e-13
0.01545000000000019,5.158270262624995e-13
0.01547500000000019,5.161489237052969e-13
0.01550000000000019,5.164710316872298e-13
0.01552500000000019,5.167933503492206e-13
0.01555000000000019,5.171158798218588e-13
0.01557500000000019,5.174386202462379e-13
0.01560000000000019,5.17761571759364e-13
0.01562500000000019,5.180847344941694e-13
0.01565000000000019,5.184081085920485e-13
0.01567500000000019,5.187316941902561e-13
0.01570000000000019,5.190554914220003e-13
0.01572500000000019,5.193795004309701e-13
0.01575000000000019,5.197037213463938e-13
0.0157750000000002,5.200281543163371e-13
0.0158000000000002,5.203527994701387e-13
0.0158250000000002,5.206776569477512e-13
0.0158500000000002,5.210027268912275e-13
0.0158750000000002,5.213280094322678e-13
0.0159000000000002,5.216535047131395e-13
0.0159250000000002,5.219792128699373e-13
0.0159500000000002,5.223051340429631e-13
0.0159750000000002,5.226312683685166e-13
0.0160000000000002,5.229576159850115e-13
0.0160250000000002,5.23284177033042e-13
0.0160500000000002,5.236109516491322e-13
0.0160750000000002,5.239379399740747e-13
0.0161000000000002,5.242651421445899e-13
0.01612500000000021,5.245925582995046e-13
0.01615000000000021,5.249201885799362e-13
0.01617500000000021,5.252480331248886e-13
0.01620000000000021,5.255760920714592e-13
0.01622500000000021,5.259043655567295e-13
0.01625000000000021,5.262328537263561e-13
0.01627500000000021,5.265615567176434e-13
0.01630000000000021,5.268904746658991e-13
0.01632500000000021,5.272196077148891e-13
0.01635000000000021,5.275489560043487e-13
0.01637500000000021,5.278785196718859e-13
0.01640000000000021,5.282082988573782e-13
0.01642500000000021,5.285382937029342e-13
0.01645000000000021,5.288685043464192e-13
0.01647500000000022,5.2919893093011e-13
0.01650000000000022,5.295295735942151e-13
0.01652500000000022,5.298604324748018e-13
0.01655000000000022,5.301915077165273e-13
0.01657500000000022,5.305227994577779e-13
0.01660000000000022,5.308543078433456e-13
0.01662500000000022,5.31186033007531e-13
0.01665000000000022,5.315179750953906e-13
0.01667500000000022,5.318501342477234e-13
0.01670000000000022,5.321825106033744e-13
0.01672500000000022,5.325151043033488e-13
0.01675000000000022,5.328479154930854e-13
0.01677500000000022,5.331809443094805e-13
0.01680000000000022,5.335141908938629e-13
0.01682500000000023,5.338476553854856e-13
0.01685000000000023,5.34181337932245e-13
0.01687500000000023,5.345152386735902e-13
0.01690000000000023,5.348493577490559e-13
0.01692500000000023,5.351836953025229e-13
0.01695000000000023,5.355182514737012e-13
0.01697500000000023,5.358530264045389e-13
0.01700000000000023,5.361880202413701e-13
0.01702500000000023,5.365232331220127e-13
0.01705000000000023,5.368586651886906e-13
0.01707500000000023,5.371943165858448e-13
0.01710000000000023,5.375301874537338e-13
0.01712500000000023,5.378662779370011e-13
0.01715000000000023,5.382025881760623e-13
0.01717500000000024,5.385391183179211e-13
0.01720000000000024,5.388758684966832e-13
0.01722500000000024,5.392128388660315e-13
0.01725000000000024,5.395500295602417e-13
0.01727500000000024,5.398874407288666e-13
0.01730000000000024,5.402250725085222e-13
0.01732500000000024,5.405629250467706e-13
0.01735000000000024,5.409009984869295e-13
0.01737500000000024,5.412392929702383e-13
0.01740000000000024,5.415778086423617e-13
0.01742500000000024,5.419165456468814e-13
0.01745000000000024,5.422555041253322e-13
0.01747500000000024,5.425946842236484e-13
0.01750000000000024,5.429340860835138e-13
0.01752500000000025,5.432737098510901e-13
0.01755000000000025,5.436135556682211e-13
0.01757500000000025,5.439536236812626e-13
